donor_id,name,donor_type,phone,email,address
1086,Kazakhstan Kagazy 446,COMPANY,+7 (774) 950-95-70,info@kazakhstankagaz.kz,"104 Masanchi Street, Aktau, Kazakhstan"
1087,Magnum Cash & Carry 447,COMPANY,+7 (735) 597-59-87,info@magnumcashcarry.kz,"50 Masanchi Street, Petropavl, Kazakhstan"
1088,Kazpost JSC 448,COMPANY,+7 (732) 837-17-50,info@kazpostjsc448.kz,"80 Masanchi Street, Oskemen, Kazakhstan"
1089,Kaspi.kz 449,COMPANY,+7 (767) 342-23-39,info@kaspikz449.kz,"70 Tole Bi Street, Oral, Kazakhstan"
1090,ForteBank JSC 450,COMPANY,+7 (737) 910-70-92,info@fortebankjsc450.kz,"192 Tole Bi Street, Shymkent, Kazakhstan"
1091,ENRC Kazakhstan 451,COMPANY,+7 (712) 542-24-18,info@enrckazakhstan4.kz,"7 Dostyk Avenue, Semey, Kazakhstan"
1092,Beeline Kazakhstan 452,COMPANY,+7 (758) 480-27-20,info@beelinekazakhst.kz,"11 Zhibek Zholy, Petropavl, Kazakhstan"
1093,Chevron Kazakhstan 453,COMPANY,+7 (723) 554-44-37,info@chevronkazakhst.kz,"157 Kabanbai Batyr Avenue, Oral, Kazakhstan"
1094,Almaty Power Plants 454,COMPANY,+7 (772) 546-13-89,info@almatypowerplan.kz,"3 Furmanov Street, Pavlodar, Kazakhstan"
1095,ENRC Kazakhstan 455,COMPANY,+7 (793) 913-34-51,info@enrckazakhstan4.kz,"105 Abai Avenue, Taraz, Kazakhstan"
1096,ForteBank JSC 456,COMPANY,+7 (765) 325-89-89,info@fortebankjsc456.kz,"168 Zhibek Zholy, Astana, Kazakhstan"
1097,Sulpak 457,COMPANY,+7 (731) 294-92-13,info@sulpak457.kz,"72 Kabanbai Batyr Avenue, Taraz, Kazakhstan"
1098,ArcelorMittal Temirtau 458,COMPANY,+7 (762) 235-94-51,info@arcelormittalte.kz,"173 Rozybakiev Street, Semey, Kazakhstan"
1099,Kazpost JSC 459,COMPANY,+7 (774) 977-31-43,info@kazpostjsc459.kz,"10 Kabanbai Batyr Avenue, Kostanay, Kazakhstan"
1100,Kazakhtelecom JSC 460,COMPANY,+7 (776) 986-15-97,info@kazakhtelecomjs.kz,"164 Dostyk Avenue, Semey, Kazakhstan"
1101,Total E&P Kazakhstan 461,COMPANY,+7 (737) 200-45-14,info@totalepkazakhst.kz,"39 Satpayev Street, Aktau, Kazakhstan"
1102,Kaspi.kz 462,COMPANY,+7 (791) 525-53-67,info@kaspikz462.kz,"148 Rozybakiev Street, Petropavl, Kazakhstan"
1103,Bipek Auto 463,COMPANY,+7 (718) 963-10-63,info@bipekauto463.kz,"92 Nazarbayev Street, Kostanay, Kazakhstan"
1104,Chevron Kazakhstan 464,COMPANY,+7 (772) 418-15-53,info@chevronkazakhst.kz,"83 Furmanov Street, Almaty, Kazakhstan"
1105,Kazpost JSC 465,COMPANY,+7 (755) 699-20-52,info@kazpostjsc465.kz,"150 Satpayev Street, Kyzylorda, Kazakhstan"
1106,Kazakhtelecom JSC 466,COMPANY,+7 (745) 491-37-55,info@kazakhtelecomjs.kz,"129 Nazarbayev Street, Petropavl, Kazakhstan"
1107,Kazpost JSC 467,COMPANY,+7 (777) 264-56-91,info@kazpostjsc467.kz,"4 Masanchi Street, Oral, Kazakhstan"
1108,Almaty Power Plants 468,COMPANY,+7 (777) 139-89-97,info@almatypowerplan.kz,"112 Zhibek Zholy, Shymkent, Kazakhstan"
1109,Kazakhstan Kagazy 469,COMPANY,+7 (715) 913-67-24,info@kazakhstankagaz.kz,"180 Kabanbai Batyr Avenue, Petropavl, Kazakhstan"
1110,Almaty Power Plants 470,COMPANY,+7 (736) 606-78-49,info@almatypowerplan.kz,"114 Zhibek Zholy, Kostanay, Kazakhstan"
1111,Khorgos Gateway 471,COMPANY,+7 (796) 983-55-34,info@khorgosgateway4.kz,"16 Rozybakiev Street, Taraz, Kazakhstan"
1112,Astana Motors 472,COMPANY,+7 (757) 225-14-41,info@astanamotors472.kz,"1 Zhibek Zholy, Petropavl, Kazakhstan"
1113,Tele2 Kazakhstan 473,COMPANY,+7 (735) 786-85-33,info@tele2kazakhstan.kz,"35 Satpayev Street, Aktobe, Kazakhstan"
1114,Tau-Ken Samruk 474,COMPANY,+7 (710) 260-17-99,info@taukensamruk474.kz,"53 Zhibek Zholy, Aktobe, Kazakhstan"
1115,Nurbank 475,COMPANY,+7 (733) 385-43-81,info@nurbank475.kz,"103 Tole Bi Street, Oskemen, Kazakhstan"
1116,ATFBank 476,COMPANY,+7 (783) 321-80-30,info@atfbank476.kz,"132 Satpayev Street, Karaganda, Kazakhstan"
1117,Tele2 Kazakhstan 477,COMPANY,+7 (757) 996-46-31,info@tele2kazakhstan.kz,"46 Tole Bi Street, Kostanay, Kazakhstan"
1118,Kaztransoil JSC 478,COMPANY,+7 (741) 171-80-41,info@kaztransoiljsc4.kz,"1 Zhibek Zholy, Aktau, Kazakhstan"
1119,Air Astana 479,COMPANY,+7 (730) 724-44-50,info@airastana479.kz,"126 Dostyk Avenue, Oskemen, Kazakhstan"
1120,KazMunayGas JSC 480,COMPANY,+7 (746) 360-45-40,info@kazmunaygasjsc4.kz,"8 Kabanbai Batyr Avenue, Semey, Kazakhstan"
1121,Nomad Insurance 481,COMPANY,+7 (782) 266-85-78,info@nomadinsurance4.kz,"199 Masanchi Street, Kostanay, Kazakhstan"
1122,Eurasia Insurance Company 482,COMPANY,+7 (755) 891-94-37,info@eurasiainsuranc.kz,"119 Zhibek Zholy, Oskemen, Kazakhstan"
1123,Eurasian Bank 483,COMPANY,+7 (770) 226-89-97,info@eurasianbank483.kz,"155 Abai Avenue, Kostanay, Kazakhstan"
1124,Halyk Bank 484,COMPANY,+7 (777) 576-31-16,info@halykbank484.kz,"188 Dostyk Avenue, Taraz, Kazakhstan"
1125,Tele2 Kazakhstan 485,COMPANY,+7 (725) 330-77-46,info@tele2kazakhstan.kz,"63 Nazarbayev Street, Kostanay, Kazakhstan"
1126,Nomad Insurance 486,COMPANY,+7 (731) 366-58-12,info@nomadinsurance4.kz,"123 Nazarbayev Street, Shymkent, Kazakhstan"
1127,Eurasian Bank 487,COMPANY,+7 (750) 653-53-34,info@eurasianbank487.kz,"16 Satpayev Street, Almaty, Kazakhstan"
1128,Tele2 Kazakhstan 488,COMPANY,+7 (772) 145-52-12,info@tele2kazakhstan.kz,"46 Nazarbayev Street, Oskemen, Kazakhstan"
1129,Kazakhtelecom JSC 489,COMPANY,+7 (766) 683-78-10,info@kazakhtelecomjs.kz,"84 Dostyk Avenue, Aktau, Kazakhstan"
1130,Kaztransoil JSC 490,COMPANY,+7 (724) 722-69-44,info@kaztransoiljsc4.kz,"119 Furmanov Street, Karaganda, Kazakhstan"
1131,ENRC Kazakhstan 491,COMPANY,+7 (744) 573-98-69,info@enrckazakhstan4.kz,"153 Rozybakiev Street, Shymkent, Kazakhstan"
1132,Chevron Kazakhstan 492,COMPANY,+7 (755) 965-61-77,info@chevronkazakhst.kz,"112 Satpayev Street, Kyzylorda, Kazakhstan"
1133,Halyk Bank 493,COMPANY,+7 (776) 407-44-35,info@halykbank493.kz,"166 Kabanbai Batyr Avenue, Aktau, Kazakhstan"
1134,Kazpost JSC 494,COMPANY,+7 (751) 530-15-40,info@kazpostjsc494.kz,"182 Masanchi Street, Pavlodar, Kazakhstan"
1135,KazAtomProm 495,COMPANY,+7 (780) 364-75-56,info@kazatomprom495.kz,"67 Kabanbai Batyr Avenue, Shymkent, Kazakhstan"
1136,Kazakhstan Kagazy 496,COMPANY,+7 (742) 119-90-14,info@kazakhstankagaz.kz,"110 Abai Avenue, Karaganda, Kazakhstan"
1137,Kaztransoil JSC 497,COMPANY,+7 (792) 439-14-76,info@kaztransoiljsc4.kz,"93 Tole Bi Street, Shymkent, Kazakhstan"
1138,Aktau International Sea Port 498,COMPANY,+7 (775) 603-69-32,info@aktauinternatio.kz,"132 Nazarbayev Street, Petropavl, Kazakhstan"
1139,KazAtomProm 499,COMPANY,+7 (768) 396-78-48,info@kazatomprom499.kz,"23 Dostyk Avenue, Kostanay, Kazakhstan"
1140,Almaty Power Plants 500,COMPANY,+7 (710) 503-40-56,info@almatypowerplan.kz,"73 Rozybakiev Street, Oral, Kazakhstan"
1141,Bipek Auto 501,COMPANY,+7 (757) 282-46-88,info@bipekauto501.kz,"12 Dostyk Avenue, Astana, Kazakhstan"
1142,Technodom 502,COMPANY,+7 (758) 926-85-47,info@technodom502.kz,"155 Rozybakiev Street, Almaty, Kazakhstan"
1143,KazAtomProm 503,COMPANY,+7 (725) 660-26-24,info@kazatomprom503.kz,"73 Satpayev Street, Semey, Kazakhstan"
1144,ENRC Kazakhstan 504,COMPANY,+7 (783) 209-21-91,info@enrckazakhstan5.kz,"156 Abai Avenue, Almaty, Kazakhstan"
1145,Eurasian Bank 505,COMPANY,+7 (756) 856-32-78,info@eurasianbank505.kz,"151 Masanchi Street, Aktau, Kazakhstan"
1146,ForteBank JSC 506,COMPANY,+7 (753) 273-33-91,info@fortebankjsc506.kz,"126 Nazarbayev Street, Pavlodar, Kazakhstan"
1147,KazTransOil 507,COMPANY,+7 (732) 288-62-39,info@kaztransoil507.kz,"127 Satpayev Street, Aktobe, Kazakhstan"
1148,Magnum Cash & Carry 508,COMPANY,+7 (754) 626-84-55,info@magnumcashcarry.kz,"73 Rozybakiev Street, Aktau, Kazakhstan"
1149,ForteBank JSC 509,COMPANY,+7 (733) 725-70-40,info@fortebankjsc509.kz,"158 Nazarbayev Street, Kostanay, Kazakhstan"
1150,Nomad Insurance 510,COMPANY,+7 (784) 726-31-97,info@nomadinsurance5.kz,"166 Satpayev Street, Pavlodar, Kazakhstan"
1151,Polymetal Kazakhstan 511,COMPANY,+7 (727) 128-58-93,info@polymetalkazakh.kz,"176 Nazarbayev Street, Kostanay, Kazakhstan"
1152,Chevron Kazakhstan 512,COMPANY,+7 (727) 549-84-14,info@chevronkazakhst.kz,"135 Kabanbai Batyr Avenue, Almaty, Kazakhstan"
1153,Kazakhtelecom JSC 513,COMPANY,+7 (718) 117-57-88,info@kazakhtelecomjs.kz,"49 Zhibek Zholy, Kyzylorda, Kazakhstan"
1154,Tele2 Kazakhstan 514,COMPANY,+7 (794) 658-98-69,info@tele2kazakhstan.kz,"106 Abai Avenue, Oskemen, Kazakhstan"
1155,ATFBank 515,COMPANY,+7 (748) 440-85-46,info@atfbank515.kz,"36 Rozybakiev Street, Atyrau, Kazakhstan"
1156,Tau-Ken Samruk 516,COMPANY,+7 (792) 315-27-77,info@taukensamruk516.kz,"197 Dostyk Avenue, Karaganda, Kazakhstan"
1157,ENRC Kazakhstan 517,COMPANY,+7 (765) 900-27-46,info@enrckazakhstan5.kz,"64 Masanchi Street, Aktau, Kazakhstan"
1158,Kaspi.kz 518,COMPANY,+7 (763) 453-14-46,info@kaspikz518.kz,"126 Furmanov Street, Pavlodar, Kazakhstan"
1159,Ekibastuz GRES-1 519,COMPANY,+7 (727) 119-38-77,info@ekibastuzgres15.kz,"193 Furmanov Street, Oral, Kazakhstan"
1160,Nomad Insurance 520,COMPANY,+7 (778) 588-79-17,info@nomadinsurance5.kz,"126 Kabanbai Batyr Avenue, Petropavl, Kazakhstan"
1161,KazAtomProm 521,COMPANY,+7 (755) 452-27-66,info@kazatomprom521.kz,"129 Nazarbayev Street, Taraz, Kazakhstan"
1162,Kazakhstan Kagazy 522,COMPANY,+7 (773) 268-91-50,info@kazakhstankagaz.kz,"175 Masanchi Street, Aktobe, Kazakhstan"
1163,Tele2 Kazakhstan 523,COMPANY,+7 (750) 431-25-16,info@tele2kazakhstan.kz,"12 Satpayev Street, Almaty, Kazakhstan"
1164,Kaztransoil JSC 524,COMPANY,+7 (737) 815-28-31,info@kaztransoiljsc5.kz,"121 Nazarbayev Street, Astana, Kazakhstan"
1165,Nomad Insurance 525,COMPANY,+7 (723) 861-80-86,info@nomadinsurance5.kz,"124 Dostyk Avenue, Atyrau, Kazakhstan"
1166,Eurasian Bank 526,COMPANY,+7 (717) 871-51-30,info@eurasianbank526.kz,"179 Zhibek Zholy, Almaty, Kazakhstan"
1167,Ekibastuz GRES-1 527,COMPANY,+7 (768) 915-50-70,info@ekibastuzgres15.kz,"135 Zhibek Zholy, Aktobe, Kazakhstan"
1168,Aktau International Sea Port 528,COMPANY,+7 (773) 618-74-85,info@aktauinternatio.kz,"75 Dostyk Avenue, Shymkent, Kazakhstan"
1169,Tau-Ken Samruk 529,COMPANY,+7 (735) 202-57-93,info@taukensamruk529.kz,"192 Kabanbai Batyr Avenue, Aktobe, Kazakhstan"
1170,Bipek Auto 530,COMPANY,+7 (786) 177-46-97,info@bipekauto530.kz,"174 Rozybakiev Street, Semey, Kazakhstan"
1171,Eurasia Insurance Company 531,COMPANY,+7 (752) 513-77-57,info@eurasiainsuranc.kz,"189 Nazarbayev Street, Karaganda, Kazakhstan"
1172,ForteBank JSC 532,COMPANY,+7 (767) 248-99-49,info@fortebankjsc532.kz,"114 Dostyk Avenue, Semey, Kazakhstan"
1173,ForteBank JSC 533,COMPANY,+7 (747) 535-87-43,info@fortebankjsc533.kz,"132 Kabanbai Batyr Avenue, Petropavl, Kazakhstan"
1174,Polymetal Kazakhstan 534,COMPANY,+7 (793) 734-41-57,info@polymetalkazakh.kz,"168 Zhibek Zholy, Pavlodar, Kazakhstan"
1175,Air Astana 535,COMPANY,+7 (790) 503-76-85,info@airastana535.kz,"2 Masanchi Street, Shymkent, Kazakhstan"
1176,Kaspi.kz 536,COMPANY,+7 (742) 904-95-77,info@kaspikz536.kz,"41 Dostyk Avenue, Pavlodar, Kazakhstan"
1177,Aktau International Sea Port 537,COMPANY,+7 (742) 328-44-39,info@aktauinternatio.kz,"129 Rozybakiev Street, Almaty, Kazakhstan"
1178,Samruk-Kazyna 538,COMPANY,+7 (777) 398-71-19,info@samrukkazyna538.kz,"42 Zhibek Zholy, Kostanay, Kazakhstan"
1179,Halyk Bank 539,COMPANY,+7 (751) 644-18-40,info@halykbank539.kz,"2 Kabanbai Batyr Avenue, Petropavl, Kazakhstan"
1180,Magnum Cash & Carry 540,COMPANY,+7 (752) 980-90-34,info@magnumcashcarry.kz,"2 Masanchi Street, Astana, Kazakhstan"
1181,Tengizchevroil LLP 541,COMPANY,+7 (718) 270-83-61,info@tengizchevroill.kz,"26 Kabanbai Batyr Avenue, Karaganda, Kazakhstan"
1182,KazTransOil 542,COMPANY,+7 (783) 819-68-39,info@kaztransoil542.kz,"78 Rozybakiev Street, Astana, Kazakhstan"
1183,Magnum Cash & Carry 543,COMPANY,+7 (754) 344-48-59,info@magnumcashcarry.kz,"142 Tole Bi Street, Petropavl, Kazakhstan"
1184,Kazakhstan Temir Zholy 544,COMPANY,+7 (752) 604-39-94,info@kazakhstantemir.kz,"19 Zhibek Zholy, Oral, Kazakhstan"
1185,Kazakhstan Temir Zholy 545,COMPANY,+7 (743) 916-43-31,info@kazakhstantemir.kz,"71 Abai Avenue, Petropavl, Kazakhstan"
1186,Beeline Kazakhstan 546,COMPANY,+7 (752) 744-61-34,info@beelinekazakhst.kz,"91 Zhibek Zholy, Kostanay, Kazakhstan"
1187,KazTransOil 547,COMPANY,+7 (756) 598-16-42,info@kaztransoil547.kz,"9 Furmanov Street, Oral, Kazakhstan"
1188,Nomad Insurance 548,COMPANY,+7 (742) 476-69-44,info@nomadinsurance5.kz,"93 Kabanbai Batyr Avenue, Astana, Kazakhstan"
1189,Kazpost JSC 549,COMPANY,+7 (712) 614-78-58,info@kazpostjsc549.kz,"170 Furmanov Street, Astana, Kazakhstan"
1190,Kazakhtelecom JSC 550,COMPANY,+7 (763) 217-49-53,info@kazakhtelecomjs.kz,"195 Satpayev Street, Petropavl, Kazakhstan"
1191,Eurasian Bank 551,COMPANY,+7 (751) 284-21-35,info@eurasianbank551.kz,"164 Kabanbai Batyr Avenue, Atyrau, Kazakhstan"
1192,Tengizchevroil LLP 552,COMPANY,+7 (742) 780-62-27,info@tengizchevroill.kz,"182 Kabanbai Batyr Avenue, Karaganda, Kazakhstan"
1193,Astana Motors 553,COMPANY,+7 (750) 350-32-73,info@astanamotors553.kz,"73 Masanchi Street, Petropavl, Kazakhstan"
1194,Kcell JSC 554,COMPANY,+7 (747) 185-30-74,info@kcelljsc554.kz,"52 Abai Avenue, Pavlodar, Kazakhstan"
1195,Nomad Insurance 555,COMPANY,+7 (742) 654-57-35,info@nomadinsurance5.kz,"123 Rozybakiev Street, Almaty, Kazakhstan"
1196,Aktau International Sea Port 556,COMPANY,+7 (756) 870-74-66,info@aktauinternatio.kz,"148 Furmanov Street, Oskemen, Kazakhstan"
1197,Aktau International Sea Port 557,COMPANY,+7 (752) 241-78-17,info@aktauinternatio.kz,"173 Satpayev Street, Astana, Kazakhstan"
1198,ArcelorMittal Temirtau 558,COMPANY,+7 (765) 544-18-62,info@arcelormittalte.kz,"54 Zhibek Zholy, Petropavl, Kazakhstan"
1199,Kazakhstan Temir Zholy 559,COMPANY,+7 (717) 554-29-48,info@kazakhstantemir.kz,"34 Furmanov Street, Pavlodar, Kazakhstan"
1200,Kazakhtelecom JSC 560,COMPANY,+7 (760) 251-59-82,info@kazakhtelecomjs.kz,"66 Dostyk Avenue, Aktobe, Kazakhstan"
