expense_id,project_id,staff_id,amount,expense_date,category,description
2637,81,381,1343471,2021-05-16,Supplies,First aid kit
2638,263,224,137561,2022-12-09,Printing,Banner production
2639,168,100,1595789,2020-05-14,Transport,Equipment delivery
2640,191,380,608669,2022-11-19,Transport,Staff travel expenses
2641,254,37,1070186,2020-12-10,Equipment,Communication devices
2642,129,308,205114,2023-01-02,Supplies,Registration materials
2643,163,308,422366,2020-09-01,Food,Event dinner costs
2644,215,184,503900,2020-11-28,Food,Food distribution supplies
2645,79,264,113768,2022-12-06,Equipment,Computer equipment
2646,234,171,511564,2022-05-25,Food,Event dinner costs
2647,54,61,1543834,2021-05-15,Equipment,Medical equipment
2648,73,376,770214,2024-06-18,Supplies,Registration materials
2649,176,172,862142,2022-02-05,Transport,Equipment delivery
2650,149,314,735546,2022-09-21,Equipment,Communication devices
2651,267,227,1489443,2021-08-26,Food,Meeting refreshments
2652,181,333,1493727,2022-04-18,Supplies,Program supplies
2653,219,193,1428443,2023-08-27,Printing,Certificate printing
2654,23,105,1713752,2021-03-15,Supplies,First aid kit
2655,226,104,1740645,2023-01-08,Equipment,Sports equipment
2656,170,289,1100355,2020-10-01,Equipment,Sports equipment
2657,295,112,112296,2024-01-26,Food,Participant snacks
2658,60,353,1066930,2021-02-03,Equipment,Tools and machinery
2659,15,322,242220,2020-12-11,Transport,Volunteer transportation
2660,38,352,1749612,2021-02-22,Supplies,Program supplies
2661,232,153,256215,2024-01-08,Supplies,Event supplies
2662,261,96,1896326,2024-12-23,Printing,Educational materials
2663,7,326,826583,2022-12-02,Food,Nutrition program purchases
2664,5,182,1232180,2021-06-05,Printing,Information booklet
2665,172,119,1811077,2023-07-09,Food,Event dinner costs
2666,300,291,60708,2024-11-05,Food,Training session catering
2667,298,251,1309221,2020-12-11,Equipment,Office furniture
2668,104,357,1525875,2021-11-16,Supplies,Registration materials
2669,195,170,152827,2022-06-03,Equipment,Tools and machinery
2670,135,78,1282498,2021-12-13,Food,Nutrition program purchases
2671,141,224,1298583,2024-11-12,Printing,Brochure printing
2672,209,264,208262,2020-09-01,Printing,Forms and documentation
2673,290,325,1285180,2023-09-17,Transport,Volunteer transportation
2674,270,149,1118122,2021-03-08,Transport,Field visit transportation
2675,259,44,576669,2021-05-15,Food,Emergency food relief
2676,253,317,1761648,2023-07-01,Printing,Information booklet
2677,99,399,384333,2021-06-08,Supplies,Packaging materials
2678,87,42,1348294,2020-09-23,Transport,Transportation for outreach
2679,215,280,1321478,2020-02-27,Supplies,Packaging materials
2680,274,291,878166,2023-10-18,Equipment,Photography equipment
2681,39,107,93672,2020-05-20,Printing,Awareness campaign materials
2682,58,172,1363895,2022-03-01,Equipment,Tools and machinery
2683,286,241,967363,2024-09-11,Supplies,Educational supplies
2684,256,144,194111,2024-07-07,Transport,Field visit transportation
2685,135,126,815881,2024-05-16,Printing,Information booklet
2686,190,356,903482,2022-05-01,Supplies,First aid kit
2687,293,158,1228555,2022-05-20,Equipment,Office furniture
2688,241,335,41275,2020-05-26,Food,Meeting refreshments
2689,150,272,11139,2021-05-16,Printing,Forms and documentation
2690,113,383,1956465,2023-11-17,Equipment,Communication devices
2691,24,47,1895162,2023-12-16,Equipment,Laboratory equipment
2692,267,56,75299,2021-01-25,Equipment,Communication devices
2693,200,233,458031,2022-05-25,Transport,Public transport for beneficiaries
2694,161,227,1515289,2021-12-11,Printing,Certificate printing
2695,130,237,817796,2024-07-18,Equipment,Computer equipment
2696,135,264,227021,2021-12-15,Food,Emergency food relief
2697,35,206,1563366,2022-02-14,Food,Emergency food relief
2698,66,132,1476282,2020-05-25,Printing,Report printing
2699,294,107,923796,2023-10-15,Transport,Equipment delivery
2700,114,274,522327,2024-03-06,Equipment,Communication devices
2701,4,360,1377076,2020-11-06,Supplies,Program supplies
2702,152,260,1869855,2022-05-20,Supplies,First aid kit
2703,163,254,700561,2024-10-06,Equipment,Medical equipment
2704,172,49,1101745,2021-11-05,Food,Training session catering
2705,162,115,1553739,2024-09-25,Food,Meal provisions for volunteers
2706,15,57,878178,2021-04-05,Food,Nutrition program purchases
2707,15,140,1981348,2020-12-23,Transport,Staff per diem
2708,84,307,1033869,2023-10-18,Transport,Public transport for beneficiaries
2709,298,194,1926206,2022-08-21,Food,Meeting refreshments
2710,172,323,1147541,2024-10-07,Printing,Information booklet
2711,135,143,1746800,2020-02-21,Transport,Equipment delivery
2712,72,70,1952976,2022-12-19,Food,Food distribution supplies
2713,16,132,1871000,2024-08-11,Food,Refreshments for workshop
2714,16,262,1052900,2024-09-07,Transport,Vehicle fuel costs
2715,83,175,367908,2020-10-27,Supplies,Registration materials
2716,149,393,277754,2021-01-18,Supplies,Packaging materials
2717,79,10,1357842,2020-12-25,Supplies,Educational supplies
2718,46,88,1078734,2021-04-01,Equipment,Sports equipment
2719,247,181,1546167,2020-08-17,Transport,Equipment delivery
2720,36,207,1645671,2023-05-20,Transport,Vehicle fuel costs
2721,230,211,1222978,2024-09-28,Supplies,Educational supplies
2722,70,28,743148,2023-06-18,Printing,Brochure printing
2723,296,382,44587,2024-12-19,Transport,Staff per diem
2724,188,285,1052414,2020-08-15,Food,Event dinner costs
2725,59,94,1838689,2021-08-25,Supplies,Cleaning supplies
2726,275,171,114691,2021-09-09,Transport,Transportation for outreach
2727,290,225,1875309,2022-04-24,Printing,Information booklet
2728,209,82,1410468,2023-01-24,Transport,Transportation for outreach
2729,164,387,783716,2020-01-14,Printing,Report printing
2730,217,63,1150467,2020-05-07,Transport,Logistics and shipping
2731,7,369,575949,2020-05-09,Printing,Banner production
2732,277,211,1539934,2024-07-04,Supplies,Educational supplies
2733,228,315,353888,2023-10-02,Transport,Vehicle maintenance
2734,34,389,1096390,2024-09-02,Supplies,Cleaning supplies
2735,229,396,1431215,2022-07-01,Supplies,Medical supplies
2736,270,349,1368079,2023-01-25,Food,Refreshments for workshop
2737,64,274,878372,2023-09-20,Supplies,Registration materials
2738,69,182,1430919,2022-10-02,Equipment,Laboratory equipment
2739,77,218,288753,2021-04-27,Supplies,Medical supplies
2740,286,305,1606920,2022-02-03,Printing,Certificate printing
2741,286,394,1770325,2020-08-23,Printing,Information booklet
2742,115,373,1060757,2024-02-04,Equipment,Computer equipment
2743,44,100,627143,2020-02-07,Transport,Transportation for outreach
2744,141,303,1246726,2022-11-07,Transport,Vehicle maintenance
2745,63,160,848523,2021-07-23,Equipment,Laboratory equipment
2746,143,15,1217389,2021-04-02,Transport,Transportation for outreach
2747,29,145,1506331,2020-04-05,Food,Refreshments for workshop
2748,218,117,1611341,2023-03-04,Food,Nutrition program purchases
2749,16,177,249723,2022-07-11,Food,Participant snacks
2750,125,354,137366,2023-11-21,Equipment,Laboratory equipment
2751,234,28,607577,2021-08-11,Supplies,Registration materials
2752,145,241,1078105,2023-11-15,Printing,Awareness campaign materials
2753,22,376,1042246,2023-04-03,Equipment,Tools and machinery
2754,223,355,1843788,2024-06-17,Supplies,Office supplies
2755,276,79,1251833,2023-12-01,Supplies,Event supplies
2756,109,327,610111,2022-01-11,Transport,Vehicle fuel costs
2757,260,301,939799,2024-05-26,Transport,Field visit transportation
2758,18,371,728015,2020-02-05,Food,Nutrition program purchases
2759,90,309,1462835,2023-09-19,Transport,Transportation for outreach
2760,201,228,603658,2024-07-19,Printing,Banner production
2761,190,205,1747124,2020-07-25,Food,Meeting refreshments
2762,212,229,571250,2022-09-16,Transport,Equipment delivery
2763,77,19,918176,2022-05-27,Supplies,Office supplies
2764,258,340,1397583,2022-02-19,Supplies,Registration materials
2765,65,149,489490,2024-08-06,Food,Participant snacks
2766,131,244,1996185,2022-10-08,Equipment,Office furniture
2767,176,104,979423,2023-11-15,Equipment,AV equipment rental
2768,63,71,672580,2021-09-05,Equipment,Photography equipment
2769,69,287,542798,2022-03-19,Food,Emergency food relief
2770,38,27,1099833,2023-02-04,Food,Refreshments for workshop
2771,120,34,195850,2024-05-16,Food,Refreshments for workshop
2772,137,113,1596016,2021-08-27,Food,Food distribution supplies
2773,263,2,1006786,2022-07-15,Food,Participant snacks
2774,72,355,238840,2021-12-07,Transport,Public transport for beneficiaries
2775,28,48,1721223,2021-03-04,Printing,Educational materials
2776,105,6,1725739,2023-10-25,Transport,Staff per diem
2777,149,42,1121795,2023-10-08,Food,Training session catering
2778,5,81,556188,2023-07-16,Supplies,Packaging materials
2779,81,322,1387443,2022-10-27,Printing,Forms and documentation
2780,238,132,1081961,2020-08-23,Food,Training session catering
2781,242,300,826984,2020-12-07,Supplies,Registration materials
2782,300,179,1009235,2022-08-24,Supplies,Registration materials
2783,60,230,977134,2022-10-23,Transport,Staff per diem
2784,69,131,117332,2020-01-15,Supplies,Registration materials
2785,271,72,271937,2023-03-22,Supplies,Workshop materials
2786,11,210,1382502,2021-03-04,Transport,Logistics and shipping
2787,65,154,1570773,2024-06-28,Food,Participant snacks
2788,84,76,38384,2021-11-18,Food,Refreshments for workshop
2789,15,48,160370,2020-08-15,Transport,Equipment delivery
2790,131,340,28287,2022-04-16,Equipment,Office furniture
2791,225,132,637816,2021-02-22,Transport,Staff travel expenses
2792,276,156,67812,2020-07-12,Transport,Volunteer transportation
2793,237,287,330541,2021-05-22,Printing,Report printing
2794,220,110,1838269,2021-09-26,Transport,Public transport for beneficiaries
2795,250,203,683427,2022-06-26,Printing,Information booklet
2796,71,94,1984606,2023-11-03,Supplies,Event supplies
2797,140,97,99995,2022-03-26,Food,Meal provisions for volunteers
2798,207,343,1442120,2024-05-21,Transport,Staff travel expenses
2799,68,386,945475,2020-04-19,Equipment,Medical equipment
2800,252,390,1404095,2024-01-14,Equipment,Sports equipment
2801,277,190,1257110,2024-06-21,Equipment,Tools and machinery
2802,33,333,1828423,2021-11-16,Transport,Logistics and shipping
2803,143,354,671457,2023-03-14,Equipment,Safety equipment
2804,176,266,43531,2023-02-17,Printing,Newsletter printing
2805,76,315,1884457,2022-03-24,Transport,Vehicle fuel costs
2806,127,29,323366,2021-02-13,Printing,Awareness campaign materials
2807,170,286,253420,2022-07-18,Equipment,Sports equipment
2808,31,360,676336,2020-06-14,Food,Emergency food relief
2809,277,105,546973,2020-11-11,Food,Food distribution supplies
2810,234,135,1940435,2021-06-04,Printing,Report printing
2811,96,253,1290714,2022-10-27,Equipment,Office furniture
2812,56,45,241282,2023-08-03,Equipment,Laboratory equipment
2813,221,306,1535099,2022-11-23,Equipment,Tools and machinery
2814,230,346,1277775,2023-07-14,Printing,Report printing
2815,182,342,1803858,2023-10-11,Printing,Forms and documentation
2816,162,355,1369625,2022-06-14,Equipment,Tools and machinery
2817,99,186,1129719,2023-01-07,Food,Meeting refreshments
2818,139,139,51337,2023-01-12,Food,Meal provisions for volunteers
2819,67,398,369358,2020-10-23,Supplies,Program supplies
2820,275,87,1155594,2021-06-15,Equipment,Safety equipment
2821,275,212,754575,2021-02-07,Transport,Vehicle maintenance
2822,91,217,1779090,2021-07-06,Supplies,First aid kit
2823,236,231,635477,2024-07-20,Food,Meal provisions for volunteers
2824,84,376,447366,2024-11-02,Transport,Volunteer transportation
2825,98,237,254760,2022-07-18,Printing,Training material duplication
2826,123,175,451029,2023-02-12,Printing,Report printing
2827,274,122,718679,2020-08-16,Food,Catering for event
2828,133,46,1713611,2024-01-10,Food,Meal provisions for volunteers
2829,81,19,113150,2021-12-04,Equipment,Communication devices
2830,226,328,685100,2023-05-23,Supplies,Medical supplies
2831,203,172,1058904,2022-05-05,Food,Emergency food relief
2832,253,245,598991,2021-10-05,Supplies,Educational supplies
2833,195,239,416764,2022-05-12,Food,Food distribution supplies
2834,215,349,143566,2024-04-21,Transport,Volunteer transportation
2835,289,239,778745,2021-09-20,Printing,Report printing
2836,128,218,1674538,2021-02-14,Supplies,Registration materials
2837,66,142,1148342,2023-02-03,Equipment,Safety equipment
2838,20,278,819441,2020-11-20,Transport,Staff travel expenses
2839,15,144,444221,2021-04-12,Equipment,Photography equipment
2840,2,203,1542759,2021-06-20,Printing,Brochure printing
2841,80,142,1782598,2021-12-11,Transport,Field visit transportation
2842,79,364,656878,2020-08-11,Food,Refreshments for workshop
2843,96,13,419561,2022-03-25,Transport,Transportation for outreach
2844,188,135,1581422,2023-04-26,Food,Nutrition program purchases
2845,121,288,672167,2020-02-22,Equipment,Sports equipment
2846,286,221,914046,2020-07-07,Printing,Banner production
2847,174,310,1494290,2021-07-25,Food,Emergency food relief
2848,271,68,187825,2021-02-07,Equipment,Photography equipment
2849,239,387,1292191,2024-05-09,Transport,Public transport for beneficiaries
2850,240,67,1188547,2020-01-19,Equipment,Office furniture
2851,35,150,1917296,2023-01-16,Supplies,Office supplies
2852,149,169,270364,2024-03-10,Printing,Training material duplication
2853,97,171,1673117,2022-09-20,Printing,Certificate printing
2854,148,151,1150381,2023-12-27,Food,Training session catering
2855,61,93,1578526,2021-09-09,Printing,Certificate printing
2856,267,218,1383209,2024-09-03,Equipment,Medical equipment
2857,94,107,184347,2021-02-19,Equipment,Safety equipment
2858,273,314,494961,2022-11-02,Printing,Brochure printing
2859,278,93,419400,2024-01-26,Supplies,Cleaning supplies
2860,167,327,495219,2020-09-27,Supplies,Medical supplies
2861,281,115,76083,2022-08-14,Food,Emergency food relief
2862,295,22,256621,2024-04-10,Printing,Certificate printing
2863,101,23,1413520,2021-09-24,Food,Emergency food relief
2864,154,286,1744669,2023-11-07,Transport,Field visit transportation
2865,263,2,385779,2020-03-10,Supplies,Program supplies
2866,144,200,1638836,2020-01-27,Supplies,Packaging materials
2867,146,123,453148,2022-05-15,Printing,Banner production
2868,25,255,865605,2024-10-13,Supplies,Registration materials
2869,244,344,665584,2021-11-27,Printing,Newsletter printing
2870,279,54,828157,2020-06-05,Food,Training session catering
2871,178,225,545938,2020-06-12,Printing,Newsletter printing
2872,36,259,408275,2021-09-28,Supplies,Educational supplies
2873,94,214,941963,2023-09-02,Food,Food distribution supplies
2874,300,7,170516,2023-02-10,Printing,Information booklet
2875,136,60,1072831,2021-06-17,Food,Participant snacks
2876,198,58,527419,2022-03-24,Supplies,Event supplies
2877,264,141,1569681,2021-04-13,Food,Meeting refreshments
2878,134,55,440021,2021-12-18,Printing,Brochure printing
2879,76,242,1033806,2021-09-28,Food,Refreshments for workshop
2880,260,44,642114,2021-12-25,Printing,Awareness campaign materials
2881,68,173,1943746,2024-11-21,Equipment,Photography equipment
2882,107,122,635671,2020-06-02,Supplies,First aid kit
2883,180,281,296051,2020-01-04,Supplies,Packaging materials
2884,2,14,304471,2020-04-15,Transport,Staff travel expenses
2885,5,116,841362,2020-03-09,Supplies,First aid kit
2886,249,347,276173,2024-01-13,Food,Meal provisions for volunteers
2887,81,271,558456,2023-02-12,Printing,Awareness campaign materials
2888,23,283,1448425,2020-03-24,Equipment,Photography equipment
2889,210,270,732163,2021-12-26,Transport,Staff travel expenses
2890,259,171,1048234,2020-03-16,Printing,Brochure printing
2891,213,123,835190,2022-12-24,Printing,Educational materials
2892,98,322,1724361,2022-06-27,Supplies,Workshop materials
2893,126,300,574049,2022-10-28,Printing,Banner production
2894,172,247,1420591,2021-02-16,Printing,Forms and documentation
2895,241,2,603946,2022-12-12,Supplies,Packaging materials
2896,30,202,1175172,2021-03-12,Food,Event dinner costs
2897,269,391,277856,2024-06-28,Food,Food distribution supplies
2898,48,99,1294266,2023-09-14,Food,Participant snacks
2899,96,209,66699,2024-12-17,Printing,Certificate printing
2900,180,273,1810486,2022-12-18,Equipment,Medical equipment
2901,108,133,722174,2024-01-07,Transport,Transportation for outreach
2902,71,203,180632,2022-10-05,Equipment,Medical equipment
2903,142,4,6478,2023-06-04,Transport,Logistics and shipping
