ev_id,event_id,volunteer_id,participation_status,hours_volunteered
32682,317,1764,ABSENT,0
32683,2095,2252,ATTENDED,1
32684,3500,2442,ATTENDED,2
32685,3189,742,ATTENDED,6
32686,1515,2163,ABSENT,0
32687,3806,491,ABSENT,0
32688,2793,2766,REGISTERED,0
32689,1505,1228,ATTENDED,1
32690,451,2738,REGISTERED,0
32691,3308,1192,ABSENT,0
32692,2197,197,ATTENDED,6
32693,1910,1827,ABSENT,0
32694,725,1606,ABSENT,0
32695,2060,1127,ABSENT,0
32696,98,2804,ABSENT,0
32697,268,2222,REGISTERED,0
32698,2500,57,ATTENDED,12
32699,421,1826,REGISTERED,0
32700,987,375,ABSENT,0
32701,1608,2720,REGISTERED,0
32702,2455,1467,REGISTERED,0
32703,2364,1463,ABSENT,0
32704,3101,1662,ABSENT,0
32705,3245,2082,REGISTERED,0
32706,2352,719,ABSENT,0
32707,2639,2683,ATTENDED,8
32708,1165,576,ABSENT,0
32709,982,835,ABSENT,0
32710,2543,370,REGISTERED,0
32711,2850,157,ATTENDED,4
32712,2054,1746,ATTENDED,8
32713,793,1976,REGISTERED,0
32714,3056,628,ABSENT,0
32715,2066,2188,ATTENDED,9
32716,692,1273,REGISTERED,0
32717,2687,2901,ATTENDED,10
32718,3150,665,ABSENT,0
32719,1534,2774,ABSENT,0
32720,3068,2023,REGISTERED,0
32721,176,1601,ABSENT,0
32722,130,1336,ATTENDED,3
32723,3913,737,REGISTERED,0
32724,3499,2424,ATTENDED,4
32725,1293,367,ATTENDED,3
32726,3390,918,REGISTERED,0
32727,3810,1175,ATTENDED,9
32728,1992,2559,REGISTERED,0
32729,2257,2901,ABSENT,0
32730,1653,141,ABSENT,0
32731,1761,2559,ATTENDED,7
32732,2499,918,REGISTERED,0
32733,2283,1539,REGISTERED,0
32734,365,2847,ABSENT,0
32735,656,640,ATTENDED,2
32736,1349,1173,ABSENT,0
32737,1151,23,REGISTERED,0
32738,3606,816,REGISTERED,0
32739,3753,1584,ATTENDED,11
32740,22,177,ABSENT,0
32741,3714,6,ATTENDED,6
32742,861,2299,ABSENT,0
32743,315,230,REGISTERED,0
32744,2317,1276,ATTENDED,9
32745,650,1201,ATTENDED,1
32746,2369,183,ATTENDED,10
32747,980,2874,REGISTERED,0
32748,3039,1358,ABSENT,0
32749,2972,1035,ABSENT,0
32750,2108,2720,ATTENDED,11
32751,2700,244,REGISTERED,0
32752,3956,2233,REGISTERED,0
32753,2916,960,REGISTERED,0
32754,3124,912,REGISTERED,0
32755,563,1214,ABSENT,0
32756,1800,2428,ABSENT,0
32757,1782,1464,ABSENT,0
32758,1677,1575,ATTENDED,2
32759,398,1377,REGISTERED,0
32760,3685,1506,ATTENDED,1
32761,240,1512,ABSENT,0
32762,3713,2521,ABSENT,0
32763,136,1615,ATTENDED,7
32764,2175,460,REGISTERED,0
32765,1562,217,REGISTERED,0
32766,3360,939,REGISTERED,0
32767,3603,1413,REGISTERED,0
32768,3372,1640,ABSENT,0
32769,1997,2455,ATTENDED,3
32770,538,2084,ATTENDED,7
32771,2567,2213,REGISTERED,0
32772,2491,2624,REGISTERED,0
32773,1618,228,REGISTERED,0
32774,2738,1135,REGISTERED,0
32775,66,1368,REGISTERED,0
32776,905,2469,ABSENT,0
32777,353,773,ABSENT,0
32778,2012,438,REGISTERED,0
32779,2274,1512,ATTENDED,12
32780,2036,2387,REGISTERED,0
32781,1026,1219,REGISTERED,0
32782,3463,1428,REGISTERED,0
32783,2125,811,ABSENT,0
32784,1095,144,ABSENT,0
32785,3888,281,ATTENDED,10
32786,3465,1005,ATTENDED,3
32787,1571,572,ABSENT,0
32788,776,102,REGISTERED,0
32789,1906,1579,REGISTERED,0
32790,2365,1327,REGISTERED,0
32791,979,1494,REGISTERED,0
32792,1894,706,REGISTERED,0
32793,3451,1057,ABSENT,0
32794,43,1281,ATTENDED,5
32795,3993,2945,ATTENDED,3
32796,1731,18,ATTENDED,5
32797,633,2560,REGISTERED,0
32798,3025,1232,ATTENDED,12
32799,2559,490,REGISTERED,0
32800,717,2006,ABSENT,0
32801,1907,2522,REGISTERED,0
32802,2444,2127,REGISTERED,0
32803,1073,2042,ATTENDED,10
32804,2666,2571,ATTENDED,1
32805,1685,1886,REGISTERED,0
32806,2619,1683,ATTENDED,7
32807,2858,2301,REGISTERED,0
32808,3129,2178,ABSENT,0
32809,3376,470,ATTENDED,3
32810,1794,1618,REGISTERED,0
32811,60,1637,REGISTERED,0
32812,152,667,ABSENT,0
32813,478,137,ATTENDED,4
32814,226,2228,ATTENDED,5
32815,2149,2529,REGISTERED,0
32816,283,1875,ABSENT,0
32817,1768,792,ATTENDED,11
32818,2154,958,ATTENDED,9
32819,2775,2448,REGISTERED,0
32820,3691,1173,ATTENDED,11
32821,639,2974,ATTENDED,11
32822,536,2331,ABSENT,0
32823,3555,339,ATTENDED,1
32824,125,34,REGISTERED,0
32825,2313,704,REGISTERED,0
32826,2462,404,ATTENDED,11
32827,2440,2648,REGISTERED,0
32828,606,1668,ABSENT,0
32829,2483,715,ABSENT,0
32830,1144,2532,ATTENDED,4
32831,18,179,ATTENDED,4
32832,1009,727,REGISTERED,0
32833,1837,2021,ATTENDED,2
32834,1565,470,ABSENT,0
32835,1517,2556,ATTENDED,5
32836,931,1982,ATTENDED,3
32837,2358,514,ATTENDED,1
32838,3061,919,ATTENDED,10
32839,2247,1715,REGISTERED,0
32840,2926,1887,REGISTERED,0
32841,175,2902,ATTENDED,4
32842,1156,2987,ATTENDED,9
32843,589,1098,REGISTERED,0
32844,3339,2311,ATTENDED,7
32845,3709,119,REGISTERED,0
32846,374,2076,ATTENDED,7
32847,2825,2774,ABSENT,0
32848,468,2709,ABSENT,0
32849,690,2917,REGISTERED,0
32850,658,607,ABSENT,0
32851,2323,1336,REGISTERED,0
32852,605,252,REGISTERED,0
32853,2567,43,ATTENDED,7
32854,3018,2097,REGISTERED,0
32855,3417,1569,ABSENT,0
32856,3737,1036,ABSENT,0
32857,1925,1582,REGISTERED,0
32858,1788,2965,ABSENT,0
32859,1865,2317,ATTENDED,9
32860,667,2408,REGISTERED,0
32861,324,1871,ATTENDED,11
32862,2481,93,ATTENDED,12
32863,3452,2925,REGISTERED,0
32864,1740,1933,ATTENDED,11
32865,3473,2045,ABSENT,0
32866,2132,2693,REGISTERED,0
32867,3699,2379,ABSENT,0
32868,1501,1492,ABSENT,0
32869,3771,1693,ATTENDED,1
32870,968,2223,REGISTERED,0
32871,1890,2125,ATTENDED,8
32872,354,2383,ATTENDED,4
32873,605,575,ABSENT,0
32874,2164,2388,REGISTERED,0
32875,213,1285,REGISTERED,0
32876,3420,2591,ABSENT,0
32877,1428,1228,ATTENDED,12
32878,3696,1984,ATTENDED,5
32879,2499,2240,REGISTERED,0
32880,3272,2646,REGISTERED,0
32881,10,621,ATTENDED,11
32882,45,957,ABSENT,0
32883,2569,691,REGISTERED,0
32884,965,526,REGISTERED,0
32885,327,255,ATTENDED,12
32886,1170,1745,REGISTERED,0
32887,466,2471,REGISTERED,0
32888,1630,332,ABSENT,0
32889,1357,1873,ATTENDED,4
32890,3887,237,REGISTERED,0
32891,541,2020,REGISTERED,0
32892,2468,2587,REGISTERED,0
32893,574,910,ATTENDED,5
32894,2660,246,ATTENDED,12
32895,3941,2491,REGISTERED,0
32896,476,1965,ATTENDED,1
32897,3619,339,ATTENDED,2
32898,964,1477,ABSENT,0
32899,3573,2473,ATTENDED,12
32900,2447,430,REGISTERED,0
32901,138,2498,REGISTERED,0
32902,932,1426,ATTENDED,9
32903,3522,565,REGISTERED,0
32904,3,1569,REGISTERED,0
32905,1616,1546,REGISTERED,0
32906,914,1321,ABSENT,0
32907,3999,1902,ABSENT,0
32908,979,519,ATTENDED,11
32909,881,928,ATTENDED,3
32910,1193,521,ATTENDED,1
32911,2936,1689,ATTENDED,1
32912,2330,1569,REGISTERED,0
32913,3831,2318,REGISTERED,0
32914,457,1509,ATTENDED,6
32915,643,1681,ATTENDED,3
32916,2190,2897,ATTENDED,5
32917,1743,2586,ABSENT,0
32918,1850,2140,ABSENT,0
32919,2518,596,REGISTERED,0
32920,594,179,ABSENT,0
32921,81,2651,REGISTERED,0
32922,574,1210,REGISTERED,0
32923,1738,1676,REGISTERED,0
32924,3885,2690,ATTENDED,4
32925,3588,1218,ABSENT,0
32926,2446,128,ATTENDED,4
32927,2246,2175,ABSENT,0
32928,653,1242,ABSENT,0
32929,155,124,REGISTERED,0
32930,375,2788,REGISTERED,0
32931,3338,534,REGISTERED,0
32932,2742,275,REGISTERED,0
32933,2106,2629,ATTENDED,9
32934,1994,198,ATTENDED,10
32935,3882,1064,REGISTERED,0
32936,379,2417,ATTENDED,4
32937,3644,1328,ABSENT,0
32938,1619,1303,REGISTERED,0
32939,188,815,ATTENDED,6
32940,3022,2811,ATTENDED,5
32941,1872,2866,ATTENDED,11
32942,3879,2505,ATTENDED,3
32943,3993,1777,ATTENDED,12
32944,1277,2005,ATTENDED,12
32945,1718,27,ABSENT,0
32946,1402,879,REGISTERED,0
32947,1021,1859,ATTENDED,2
32948,371,2020,ATTENDED,1
32949,1183,1822,ABSENT,0
32950,1293,2203,ABSENT,0
32951,247,2661,REGISTERED,0
32952,3332,1662,ATTENDED,12
32953,3079,1502,REGISTERED,0
32954,2763,1183,ATTENDED,12
32955,2796,1355,ATTENDED,12
32956,856,2206,REGISTERED,0
32957,2077,1838,REGISTERED,0
32958,87,884,ATTENDED,9
32959,1595,677,REGISTERED,0
32960,1486,1922,ATTENDED,12
32961,1970,948,ATTENDED,11
32962,1587,247,ATTENDED,11
32963,1992,2354,ATTENDED,5
32964,270,2806,ATTENDED,11
32965,404,2149,ATTENDED,11
32966,694,534,REGISTERED,0
32967,78,443,ABSENT,0
32968,936,1636,REGISTERED,0
32969,1041,1927,REGISTERED,0
32970,1291,2271,REGISTERED,0
32971,739,1463,ATTENDED,10
32972,604,1883,ATTENDED,4
32973,1058,809,REGISTERED,0
32974,1799,1037,ATTENDED,9
32975,2367,1700,ABSENT,0
32976,916,2156,ABSENT,0
32977,3893,449,ATTENDED,12
32978,3210,1245,ABSENT,0
32979,2404,49,ATTENDED,8
32980,2492,2462,REGISTERED,0
32981,1832,2667,REGISTERED,0
32982,375,249,ABSENT,0
32983,852,1097,REGISTERED,0
32984,1483,1452,ABSENT,0
32985,3305,606,REGISTERED,0
32986,1561,1757,ABSENT,0
32987,3081,19,REGISTERED,0
32988,227,568,REGISTERED,0
32989,907,1502,ATTENDED,11
32990,3941,1995,ABSENT,0
32991,590,1146,REGISTERED,0
32992,2409,1899,ABSENT,0
32993,10,723,REGISTERED,0
32994,3010,130,ATTENDED,10
32995,3517,869,REGISTERED,0
32996,3958,2195,ATTENDED,4
32997,2693,1197,ATTENDED,10
32998,2263,1120,ATTENDED,10
32999,3376,1166,ATTENDED,5
33000,2386,714,ABSENT,0
33001,2188,144,ABSENT,0
33002,1953,495,ABSENT,0
33003,3461,1813,ABSENT,0
33004,953,1717,ABSENT,0
33005,2260,83,ABSENT,0
33006,479,509,ATTENDED,5
33007,3418,2433,ATTENDED,4
33008,1802,609,ABSENT,0
33009,185,2029,REGISTERED,0
33010,428,35,ABSENT,0
33011,2495,2539,ATTENDED,8
33012,583,2458,ABSENT,0
33013,1998,1999,ABSENT,0
33014,508,170,ABSENT,0
33015,175,48,ABSENT,0
33016,929,149,ABSENT,0
33017,2073,598,ATTENDED,9
33018,3376,813,REGISTERED,0
33019,3521,1051,REGISTERED,0
33020,3627,725,ABSENT,0
33021,2239,1336,REGISTERED,0
33022,319,2615,ATTENDED,12
33023,266,1472,REGISTERED,0
33024,2573,2633,REGISTERED,0
33025,1005,778,ATTENDED,10
33026,2961,107,ATTENDED,12
33027,2475,1165,ABSENT,0
33028,2677,808,ATTENDED,12
33029,1047,788,ABSENT,0
33030,1690,2769,REGISTERED,0
33031,482,1659,REGISTERED,0
33032,3298,421,ABSENT,0
33033,419,553,ABSENT,0
33034,3530,2748,ATTENDED,5
33035,1713,60,ATTENDED,10
33036,1166,649,ABSENT,0
33037,145,482,ATTENDED,5
33038,607,1878,REGISTERED,0
33039,705,2610,ATTENDED,11
33040,1541,2270,REGISTERED,0
33041,2058,1945,REGISTERED,0
33042,2693,1522,REGISTERED,0
33043,1567,1276,REGISTERED,0
33044,3224,967,REGISTERED,0
33045,1778,108,ATTENDED,11
33046,2757,1998,REGISTERED,0
33047,3242,2078,ABSENT,0
33048,487,62,ATTENDED,7
33049,3623,1508,ATTENDED,7
33050,1592,129,ABSENT,0
33051,1587,536,ABSENT,0
33052,1965,1696,ATTENDED,6
33053,2189,2460,ABSENT,0
33054,1938,1395,ATTENDED,5
33055,3718,2217,ATTENDED,11
33056,2165,773,ABSENT,0
33057,1540,658,REGISTERED,0
33058,3843,1206,ATTENDED,3
33059,3556,2380,ABSENT,0
33060,2348,1054,ABSENT,0
33061,2133,1383,ABSENT,0
33062,3897,2395,ABSENT,0
33063,3166,1060,REGISTERED,0
33064,633,8,REGISTERED,0
33065,3977,2490,ABSENT,0
33066,3032,1647,ATTENDED,1
33067,1523,272,REGISTERED,0
33068,3155,431,REGISTERED,0
33069,293,949,ABSENT,0
33070,3331,520,REGISTERED,0
33071,1451,2077,ABSENT,0
33072,1568,2956,REGISTERED,0
33073,2657,744,REGISTERED,0
33074,2319,1229,REGISTERED,0
33075,3041,1679,REGISTERED,0
33076,916,92,ABSENT,0
33077,966,1926,ATTENDED,6
33078,3684,1507,ATTENDED,9
33079,3566,1457,ATTENDED,5
33080,3123,2643,ATTENDED,8
33081,270,567,REGISTERED,0
33082,340,2652,ATTENDED,11
33083,1815,2896,ATTENDED,10
33084,2215,159,ABSENT,0
33085,2964,1332,ABSENT,0
33086,708,595,ABSENT,0
33087,814,593,ABSENT,0
33088,1691,484,REGISTERED,0
33089,2592,262,ATTENDED,3
33090,203,738,ABSENT,0
33091,2257,653,ABSENT,0
33092,2366,505,REGISTERED,0
33093,3778,861,ABSENT,0
33094,2545,911,REGISTERED,0
33095,1688,2292,ATTENDED,2
33096,663,804,REGISTERED,0
33097,1203,820,REGISTERED,0
33098,38,665,REGISTERED,0
33099,752,1295,ABSENT,0
33100,2493,1126,ATTENDED,7
33101,2311,2232,REGISTERED,0
33102,1562,1586,ABSENT,0
33103,3420,959,ATTENDED,1
33104,2511,1703,ATTENDED,5
33105,2799,1575,ATTENDED,6
33106,1334,1012,REGISTERED,0
33107,3879,2529,REGISTERED,0
33108,2119,959,REGISTERED,0
33109,3876,2621,ABSENT,0
33110,85,1374,REGISTERED,0
33111,3541,2698,ABSENT,0
33112,2694,1553,ATTENDED,2
33113,1759,1194,ABSENT,0
33114,1030,449,ABSENT,0
33115,3671,278,ABSENT,0
33116,2255,29,ABSENT,0
33117,151,343,ATTENDED,6
33118,1799,1049,REGISTERED,0
33119,1693,120,REGISTERED,0
33120,2637,828,ABSENT,0
33121,3207,735,ABSENT,0
33122,1826,1345,ABSENT,0
33123,407,2048,ATTENDED,3
33124,1843,2020,ATTENDED,3
33125,2325,2949,ATTENDED,5
33126,991,106,REGISTERED,0
33127,2153,2956,REGISTERED,0
33128,528,2867,ATTENDED,4
33129,1352,2699,REGISTERED,0
33130,2944,2869,REGISTERED,0
33131,3360,1024,REGISTERED,0
33132,3371,336,REGISTERED,0
33133,494,2046,REGISTERED,0
33134,3725,1672,REGISTERED,0
33135,1412,2733,ABSENT,0
33136,3772,248,ABSENT,0
33137,3707,2411,ABSENT,0
33138,3715,329,ATTENDED,6
33139,3660,2149,ATTENDED,9
33140,2502,106,ATTENDED,11
33141,292,2736,REGISTERED,0
33142,2578,1427,ATTENDED,3
33143,880,1404,REGISTERED,0
33144,2633,1007,REGISTERED,0
33145,289,2216,REGISTERED,0
33146,807,125,ATTENDED,7
33147,3150,1830,REGISTERED,0
33148,3861,2382,ABSENT,0
33149,3357,1193,ATTENDED,7
33150,1827,868,ABSENT,0
33151,1833,2203,ABSENT,0
33152,2263,798,ATTENDED,5
33153,2431,1894,REGISTERED,0
33154,133,679,ATTENDED,10
33155,2450,14,ABSENT,0
33156,584,2174,ATTENDED,1
33157,1893,2824,ABSENT,0
33158,1813,88,ATTENDED,3
33159,2870,1829,ATTENDED,2
33160,978,806,ABSENT,0
33161,3045,1604,ATTENDED,7
33162,1452,2337,ATTENDED,11
33163,1973,619,REGISTERED,0
33164,3746,1178,ABSENT,0
33165,1318,1713,ATTENDED,6
33166,91,2034,ATTENDED,2
33167,2155,2962,ATTENDED,10
33168,1815,1352,ATTENDED,7
33169,200,311,ATTENDED,7
33170,442,1153,ABSENT,0
33171,3677,1757,ABSENT,0
33172,2248,2238,REGISTERED,0
33173,454,2544,REGISTERED,0
33174,2323,231,ATTENDED,11
33175,2079,252,ABSENT,0
33176,3821,1277,ATTENDED,2
33177,1351,2070,ABSENT,0
33178,2772,2308,REGISTERED,0
33179,2326,388,ATTENDED,8
33180,2505,756,REGISTERED,0
33181,3295,382,ABSENT,0
33182,3461,2936,ATTENDED,2
33183,3107,136,ABSENT,0
33184,394,605,REGISTERED,0
33185,2871,923,ATTENDED,7
33186,3904,2397,ABSENT,0
33187,1718,1929,ABSENT,0
33188,406,91,ABSENT,0
33189,2095,2239,ATTENDED,1
33190,3598,2874,REGISTERED,0
33191,622,2948,REGISTERED,0
33192,2382,1596,REGISTERED,0
33193,3768,2305,ABSENT,0
33194,2592,2229,REGISTERED,0
33195,243,1838,ABSENT,0
33196,2384,1224,REGISTERED,0
33197,1551,1337,ABSENT,0
33198,3926,2422,REGISTERED,0
33199,2577,10,ATTENDED,12
33200,3742,2378,REGISTERED,0
33201,1290,352,ATTENDED,2
33202,814,730,REGISTERED,0
33203,2892,778,ABSENT,0
33204,764,2551,ATTENDED,2
33205,3267,1026,ABSENT,0
33206,3574,2684,ATTENDED,6
33207,3640,988,ABSENT,0
33208,3248,2086,ATTENDED,7
33209,2830,2661,REGISTERED,0
33210,1861,1277,ABSENT,0
33211,2185,2942,ABSENT,0
33212,485,1061,ATTENDED,7
33213,168,2178,REGISTERED,0
33214,16,1615,ATTENDED,1
33215,1379,794,ATTENDED,5
33216,60,2203,ATTENDED,7
33217,1162,124,ATTENDED,7
33218,3160,2409,ATTENDED,11
33219,1126,176,ABSENT,0
33220,389,1584,ABSENT,0
33221,3930,454,REGISTERED,0
33222,1583,1758,REGISTERED,0
33223,742,2755,REGISTERED,0
33224,3456,1402,REGISTERED,0
33225,3761,1119,ATTENDED,1
33226,3350,2216,ATTENDED,10
33227,720,328,REGISTERED,0
33228,2355,2328,ABSENT,0
33229,3425,2220,REGISTERED,0
33230,2749,2490,ATTENDED,3
33231,692,181,ABSENT,0
33232,3778,651,ATTENDED,10
33233,1746,2229,ATTENDED,1
33234,1164,2105,ATTENDED,11
33235,587,688,REGISTERED,0
33236,555,225,ATTENDED,12
33237,499,92,ATTENDED,10
33238,1376,1082,ATTENDED,9
33239,3218,2105,ATTENDED,11
33240,2396,1566,ABSENT,0
33241,2238,2472,ABSENT,0
33242,1231,2525,ABSENT,0
33243,1448,2090,REGISTERED,0
33244,3075,267,REGISTERED,0
33245,3771,647,ABSENT,0
33246,446,600,REGISTERED,0
33247,1103,2525,ATTENDED,8
33248,452,783,ABSENT,0
33249,2973,2986,ATTENDED,4
33250,3583,1396,ABSENT,0
33251,3060,2053,ABSENT,0
33252,2681,2640,ABSENT,0
33253,1747,1013,REGISTERED,0
33254,360,429,ATTENDED,8
33255,2813,2091,ATTENDED,11
33256,2928,1000,REGISTERED,0
33257,1733,2430,ABSENT,0
33258,540,1395,ABSENT,0
33259,3117,253,REGISTERED,0
33260,3491,1464,ATTENDED,11
33261,3352,1256,ATTENDED,10
33262,3792,107,ABSENT,0
33263,765,2377,ATTENDED,9
33264,2441,2952,ATTENDED,6
33265,448,522,REGISTERED,0
33266,2848,473,REGISTERED,0
33267,3540,686,REGISTERED,0
33268,3499,2481,ABSENT,0
33269,587,1419,ATTENDED,2
33270,2989,1275,REGISTERED,0
33271,3577,1798,REGISTERED,0
33272,310,1029,ABSENT,0
33273,2048,687,REGISTERED,0
33274,3874,1448,ABSENT,0
33275,2405,300,ATTENDED,7
33276,1769,1208,REGISTERED,0
33277,2790,524,ABSENT,0
33278,3618,1119,ABSENT,0
33279,334,1553,REGISTERED,0
33280,1009,598,REGISTERED,0
33281,267,2753,REGISTERED,0
33282,703,55,ATTENDED,5
33283,3478,1675,REGISTERED,0
33284,2601,2943,ABSENT,0
33285,2493,31,REGISTERED,0
33286,269,1492,REGISTERED,0
33287,1413,2204,REGISTERED,0
33288,1486,1425,ABSENT,0
33289,66,889,ABSENT,0
33290,1842,2113,ABSENT,0
33291,2775,493,ATTENDED,12
33292,104,628,REGISTERED,0
33293,3910,303,REGISTERED,0
33294,810,2436,ABSENT,0
33295,1237,2810,REGISTERED,0
33296,918,2073,ATTENDED,5
33297,2324,2052,REGISTERED,0
33298,1328,2676,ATTENDED,10
33299,3888,2288,ATTENDED,8
33300,1968,178,REGISTERED,0
33301,2834,2401,ATTENDED,4
33302,2351,2124,ABSENT,0
33303,3264,1014,REGISTERED,0
33304,704,2113,ABSENT,0
33305,803,942,ATTENDED,10
33306,34,2377,REGISTERED,0
33307,1820,256,REGISTERED,0
33308,1624,2247,ATTENDED,7
33309,2782,1226,ABSENT,0
33310,2137,1962,REGISTERED,0
33311,597,1640,ATTENDED,12
33312,3246,161,ATTENDED,10
33313,3256,2305,REGISTERED,0
33314,1398,1637,REGISTERED,0
33315,3648,2903,REGISTERED,0
33316,695,740,ABSENT,0
33317,833,2288,ATTENDED,3
33318,3469,1939,REGISTERED,0
33319,2035,105,ATTENDED,3
33320,1278,2239,REGISTERED,0
33321,1823,1125,ATTENDED,2
33322,1769,2910,ATTENDED,5
33323,2807,2921,REGISTERED,0
33324,1031,2743,ATTENDED,7
33325,1829,75,ABSENT,0
33326,501,232,ABSENT,0
33327,3689,2633,ABSENT,0
33328,2076,1084,ABSENT,0
33329,1005,2720,ABSENT,0
33330,3182,24,REGISTERED,0
33331,77,719,ATTENDED,9
33332,552,575,ATTENDED,2
33333,1207,1676,REGISTERED,0
33334,1166,2171,REGISTERED,0
33335,3901,2596,ABSENT,0
33336,1746,398,ATTENDED,11
33337,2905,723,REGISTERED,0
33338,2721,1003,REGISTERED,0
33339,508,866,REGISTERED,0
33340,946,2524,REGISTERED,0
33341,211,1017,ATTENDED,1
33342,936,1711,ABSENT,0
33343,686,2503,REGISTERED,0
33344,1302,2380,ATTENDED,2
33345,2569,159,ABSENT,0
33346,1912,2369,REGISTERED,0
33347,2429,1827,REGISTERED,0
33348,1907,23,ABSENT,0
33349,3135,1259,REGISTERED,0
33350,2886,853,ABSENT,0
33351,3698,2102,ABSENT,0
33352,427,1251,ABSENT,0
33353,593,2873,REGISTERED,0
33354,755,2795,REGISTERED,0
33355,801,2556,ABSENT,0
33356,3165,895,REGISTERED,0
33357,988,2431,REGISTERED,0
33358,3485,379,ABSENT,0
33359,2716,2037,ATTENDED,2
33360,1227,819,ABSENT,0
33361,3407,1096,ATTENDED,11
33362,3123,2996,REGISTERED,0
33363,2560,293,ABSENT,0
33364,2964,1139,REGISTERED,0
33365,3000,814,REGISTERED,0
33366,1606,903,ABSENT,0
33367,1107,2572,ATTENDED,5
33368,3703,2140,REGISTERED,0
33369,1052,2231,ABSENT,0
33370,553,200,ATTENDED,3
33371,2430,1145,REGISTERED,0
33372,1187,1367,ABSENT,0
33373,831,1939,ABSENT,0
33374,2598,2010,ATTENDED,4
33375,1731,1049,ABSENT,0
33376,1872,1994,REGISTERED,0
33377,2234,2983,ATTENDED,3
33378,3102,960,ATTENDED,5
33379,3237,2031,ATTENDED,1
33380,2487,1678,ABSENT,0
33381,3046,947,ABSENT,0
33382,2355,1915,ATTENDED,10
33383,2997,2078,ATTENDED,12
33384,3502,253,ATTENDED,10
33385,2825,2563,ABSENT,0
33386,3153,177,ATTENDED,11
33387,568,458,ABSENT,0
33388,795,1050,ATTENDED,12
33389,3422,938,ATTENDED,7
33390,242,1066,ATTENDED,6
33391,67,2085,ABSENT,0
33392,907,260,ABSENT,0
33393,1153,2791,ABSENT,0
33394,942,1883,ATTENDED,1
33395,1064,271,ABSENT,0
33396,2999,694,ABSENT,0
33397,2559,969,ABSENT,0
33398,2655,688,ATTENDED,4
33399,2334,1493,REGISTERED,0
33400,1670,436,ABSENT,0
33401,625,2597,ATTENDED,4
33402,2087,2806,ATTENDED,12
33403,2697,1004,ABSENT,0
33404,307,614,ATTENDED,4
33405,3374,320,ATTENDED,6
33406,3449,1495,ATTENDED,7
33407,254,1212,ATTENDED,1
33408,3523,459,ABSENT,0
33409,33,777,ABSENT,0
33410,1321,1447,ATTENDED,4
33411,1276,2442,ABSENT,0
33412,1241,693,ATTENDED,11
33413,41,1815,REGISTERED,0
33414,1316,6,ABSENT,0
33415,858,2209,REGISTERED,0
33416,454,1274,REGISTERED,0
33417,358,1182,ATTENDED,2
33418,944,1694,ATTENDED,3
33419,3909,1043,ATTENDED,8
33420,1880,2710,ABSENT,0
33421,3728,1281,REGISTERED,0
33422,1941,2838,ABSENT,0
33423,812,1684,REGISTERED,0
33424,3114,1037,REGISTERED,0
33425,2139,2489,REGISTERED,0
33426,365,1444,REGISTERED,0
33427,1414,2029,REGISTERED,0
33428,364,1209,ABSENT,0
33429,2484,1903,ATTENDED,6
33430,812,2297,ATTENDED,6
33431,1576,2567,ABSENT,0
33432,3858,2255,ABSENT,0
33433,2829,1285,ATTENDED,5
33434,2605,29,REGISTERED,0
33435,1652,2316,ATTENDED,6
33436,1363,560,REGISTERED,0
33437,652,1542,ATTENDED,2
33438,277,161,ATTENDED,9
33439,3065,2063,ABSENT,0
33440,283,1764,ATTENDED,1
33441,2992,2745,ABSENT,0
33442,1761,1613,ATTENDED,1
33443,3716,2994,REGISTERED,0
33444,2544,2341,REGISTERED,0
33445,3071,712,ATTENDED,12
33446,3468,2112,REGISTERED,0
33447,2290,660,ABSENT,0
33448,3207,1752,ATTENDED,3
33449,2694,2375,REGISTERED,0
33450,1914,246,REGISTERED,0
33451,3488,2029,ABSENT,0
33452,1557,1809,ABSENT,0
33453,55,711,ABSENT,0
33454,2132,1484,ATTENDED,4
33455,1850,2019,REGISTERED,0
33456,1468,2963,ATTENDED,9
33457,3862,1460,ATTENDED,4
33458,1644,2749,ATTENDED,6
33459,3971,2076,ATTENDED,3
33460,1526,2385,REGISTERED,0
33461,1054,590,ABSENT,0
33462,666,1921,ABSENT,0
33463,987,587,ATTENDED,1
33464,2172,118,REGISTERED,0
33465,891,1180,ABSENT,0
33466,3000,574,ATTENDED,10
33467,2959,2738,ABSENT,0
33468,1405,940,ATTENDED,9
33469,1958,2652,ABSENT,0
33470,1144,1750,ATTENDED,4
33471,949,1982,ATTENDED,3
33472,1018,431,ATTENDED,9
33473,1254,2168,REGISTERED,0
33474,2325,2984,REGISTERED,0
33475,3928,1237,ATTENDED,11
33476,3803,2482,ABSENT,0
33477,964,1122,REGISTERED,0
33478,1105,993,ATTENDED,2
33479,796,2148,ABSENT,0
33480,1096,2018,ATTENDED,4
33481,3029,2722,ATTENDED,3
33482,1855,2851,REGISTERED,0
33483,1119,855,ATTENDED,4
33484,3985,1970,REGISTERED,0
33485,1155,1932,ABSENT,0
33486,366,1519,ABSENT,0
33487,616,1205,ABSENT,0
33488,1917,2505,REGISTERED,0
33489,2474,1161,REGISTERED,0
33490,1304,2497,ATTENDED,1
33491,2987,906,ABSENT,0
33492,2666,1136,REGISTERED,0
33493,1965,943,ATTENDED,9
33494,1360,2165,ABSENT,0
33495,3383,979,ABSENT,0
33496,760,1297,ABSENT,0
33497,2326,2540,REGISTERED,0
33498,3105,120,ABSENT,0
33499,1736,2379,ABSENT,0
