donation_id,donor_id,project_id,donation_date,amount,payment_method,status,donation_comment
3194,135,34,2024-08-18 11:12:15,2662508,CARD,PENDING,Annual contribution
3195,577,138,2023-03-19 11:02:00,1449902,BANK_TRANSFER,RECEIVED,Environmental conservation
3196,1024,271,2023-11-09 10:31:01,531377,BANK_TRANSFER,RECEIVED,Supporting community development
3197,200,87,2020-06-25 03:49:52,191184,CASH,REFUNDED,Regular monthly donation
3198,787,74,2020-07-16 23:59:41,116155,CARD,REFUNDED,Tax-deductible contribution
3199,5,110,2023-11-25 20:58:52,2572239,CARD,REFUNDED,Annual contribution
3200,801,105,2020-07-09 11:00:27,231367,BANK_TRANSFER,REFUNDED,In support of your excellent work
3201,1171,81,2024-01-15 13:47:49,2144872,BANK_TRANSFER,PENDING,Keep up the great work!
3202,565,161,2021-11-08 07:23:03,2757685,BANK_TRANSFER,PENDING,Matching donation program
3203,834,165,2020-10-16 08:59:52,265412,BANK_TRANSFER,REFUNDED,Supporting women's empowerment
3204,719,142,2021-05-11 19:29:46,2768457,CASH,REFUNDED,Tax-deductible contribution
3205,21,176,2024-04-13 20:54:56,1879197,CASH,REFUNDED,Happy to support
3206,578,145,2021-04-27 03:00:08,879983,CARD,PENDING,Honored to contribute
3207,802,151,2024-07-16 02:10:48,1799709,CARD,PENDING,Supporting women's empowerment
3208,494,269,2021-03-01 20:49:00,1199909,CARD,RECEIVED,Corporate social responsibility
3209,877,115,2021-02-09 00:17:15,542458,BANK_TRANSFER,REFUNDED,Keep up the great work!
3210,694,24,2020-08-22 09:29:29,2893826,CARD,PENDING,Keep up the great work!
3211,44,48,2023-06-02 03:31:33,23692,CASH,REFUNDED,Youth programs support
3212,595,277,2022-08-26 09:29:52,404283,CARD,REFUNDED,In honor of International Day
3213,1053,203,2021-05-15 10:54:32,2332358,BANK_TRANSFER,RECEIVED,Keep up the great work!
3214,977,281,2021-03-18 19:53:12,1284544,CASH,PENDING,Annual contribution
3215,1048,168,2022-08-08 03:22:15,137309,BANK_TRANSFER,PENDING,Happy to support
3216,603,180,2024-08-04 05:53:47,551388,CARD,PENDING,Quarterly donation
3217,249,199,2021-01-15 18:32:58,833389,BANK_TRANSFER,PENDING,Tax-deductible contribution
3218,529,191,2024-12-14 08:21:53,96160,CARD,REFUNDED,In support of your excellent work
3219,91,204,2023-06-25 06:57:17,1342055,CASH,PENDING,Supporting women's empowerment
3220,855,93,2024-02-01 04:06:47,2095874,CASH,REFUNDED,Happy to support
3221,759,137,2020-05-20 16:32:24,770263,BANK_TRANSFER,REFUNDED,Keep up the great work!
3222,130,84,2023-05-10 13:02:02,1609345,CARD,RECEIVED,Matching donation program
3223,263,105,2020-02-13 19:33:13,1494352,CASH,REFUNDED,Happy to support
3224,227,246,2021-01-01 08:08:46,282254,CASH,REFUNDED,Youth programs support
3225,259,23,2022-09-11 01:25:50,2086941,CARD,PENDING,Annual contribution
3226,588,272,2020-06-07 06:24:49,989107,BANK_TRANSFER,REFUNDED,Corporate social responsibility
3227,1101,43,2022-10-07 05:59:55,902828,CASH,PENDING,Happy to support
3228,13,287,2022-02-03 13:04:55,1702900,CARD,PENDING,Annual contribution
3229,1046,135,2022-08-01 06:54:04,1355415,BANK_TRANSFER,REFUNDED,Corporate social responsibility
3230,39,214,2021-12-17 06:55:55,972788,BANK_TRANSFER,RECEIVED,For emergency relief
3231,914,228,2021-10-10 23:21:32,2529908,CARD,REFUNDED,In honor of International Day
3232,777,52,2020-10-10 03:43:36,900403,BANK_TRANSFER,REFUNDED,Supporting women's empowerment
3233,280,102,2022-10-22 06:45:39,1004694,BANK_TRANSFER,REFUNDED,For emergency relief
3234,1179,201,2020-06-21 04:50:21,839887,CASH,REFUNDED,For healthcare services
3235,715,32,2024-02-19 01:59:36,1811268,CARD,RECEIVED,Corporate social responsibility
3236,534,87,2022-04-22 02:36:09,781372,CASH,PENDING,Supporting women's empowerment
3237,973,285,2021-10-21 18:03:43,1944072,CARD,REFUNDED,Supporting community development
3238,842,191,2021-10-23 05:08:02,1131786,CARD,REFUNDED,Supporting women's empowerment
3239,648,174,2022-05-08 22:03:03,1425626,BANK_TRANSFER,RECEIVED,Supporting women's empowerment
3240,960,47,2020-10-07 06:09:40,2268208,BANK_TRANSFER,REFUNDED,Youth programs support
3241,251,142,2020-10-10 05:39:31,611283,BANK_TRANSFER,PENDING,Happy to support
3242,525,155,2020-08-10 00:22:17,2349203,CARD,REFUNDED,In memory of a loved one
3243,541,185,2021-01-28 02:35:26,1994612,CARD,PENDING,Youth programs support
3244,459,259,2020-09-13 13:23:45,337746,CASH,RECEIVED,Regular monthly donation
3245,469,158,2020-06-20 08:41:03,275980,CASH,RECEIVED,Regular monthly donation
3246,236,241,2023-12-21 08:02:43,1837008,BANK_TRANSFER,REFUNDED,Corporate social responsibility
3247,370,173,2023-09-21 11:32:47,2153654,BANK_TRANSFER,REFUNDED,Corporate social responsibility
3248,643,109,2023-10-13 09:13:36,2219280,BANK_TRANSFER,RECEIVED,For emergency relief
3249,996,244,2024-08-23 04:51:09,2940918,CARD,RECEIVED,For clean water initiative
3250,685,175,2021-10-13 19:01:08,2394227,CARD,RECEIVED,Honored to contribute
3251,395,20,2022-11-13 12:42:20,921787,CASH,REFUNDED,Corporate social responsibility
3252,113,229,2023-05-17 19:54:55,2858206,BANK_TRANSFER,REFUNDED,Keep up the great work!
3253,19,105,2020-08-13 05:17:19,2513673,CASH,REFUNDED,Happy to support
3254,1066,290,2020-12-23 12:26:53,1711708,CASH,REFUNDED,Keep up the great work!
3255,49,197,2022-09-19 10:46:41,2353564,BANK_TRANSFER,REFUNDED,Happy to support
3256,201,79,2020-07-12 09:50:51,1896190,BANK_TRANSFER,RECEIVED,Tax-deductible contribution
3257,246,23,2020-05-01 13:44:55,671074,CARD,REFUNDED,Regular monthly donation
3258,651,124,2020-07-25 04:44:45,2416328,CASH,REFUNDED,Environmental conservation
3259,326,19,2020-02-06 01:48:23,233873,BANK_TRANSFER,RECEIVED,For clean water initiative
3260,386,220,2024-06-26 18:04:51,674717,BANK_TRANSFER,PENDING,In support of your excellent work
3261,943,123,2024-02-23 07:47:00,1888953,BANK_TRANSFER,PENDING,For clean water initiative
3262,1163,127,2020-03-07 07:06:03,2721807,BANK_TRANSFER,REFUNDED,Quarterly donation
3263,21,184,2021-02-07 06:31:20,2729464,BANK_TRANSFER,PENDING,Matching donation program
3264,1190,114,2023-08-25 15:39:55,1348838,BANK_TRANSFER,REFUNDED,Matching donation program
3265,205,225,2020-06-08 13:54:54,1848717,CASH,RECEIVED,Tax-deductible contribution
3266,259,107,2023-05-14 02:09:18,903587,CARD,REFUNDED,In honor of International Day
3267,980,103,2024-02-06 14:15:42,2906032,CASH,RECEIVED,In support of your excellent work
3268,12,6,2023-10-20 16:03:03,1914220,CASH,RECEIVED,In honor of International Day
3269,30,32,2023-10-11 10:24:23,1934272,BANK_TRANSFER,PENDING,Honored to contribute
3270,1165,159,2021-04-07 19:23:47,1145609,BANK_TRANSFER,PENDING,Annual contribution
3271,145,8,2020-10-01 17:13:18,2347280,CARD,RECEIVED,Corporate social responsibility
3272,532,208,2022-06-01 23:36:22,586257,CARD,RECEIVED,Tax-deductible contribution
3273,625,12,2024-07-26 21:10:50,1281596,BANK_TRANSFER,PENDING,For clean water initiative
3274,902,276,2023-11-21 09:57:39,1783142,CASH,PENDING,In support of your excellent work
3275,687,285,2024-09-25 11:29:13,1845935,CASH,RECEIVED,Tax-deductible contribution
3276,836,48,2024-01-24 16:45:40,2064074,CARD,PENDING,In honor of International Day
3277,815,270,2024-07-15 08:50:43,1035807,CASH,RECEIVED,Honored to contribute
3278,1135,244,2021-08-25 12:46:12,1663502,BANK_TRANSFER,PENDING,Annual contribution
3279,311,215,2020-06-18 08:38:37,426434,BANK_TRANSFER,REFUNDED,In honor of International Day
3280,824,145,2024-05-01 12:51:26,1328599,BANK_TRANSFER,PENDING,For healthcare services
3281,279,65,2023-07-07 11:42:58,646994,CASH,RECEIVED,Annual contribution
3282,20,225,2020-06-23 22:29:09,2897217,CASH,RECEIVED,Supporting women's empowerment
3283,379,120,2024-01-04 20:26:50,2664835,BANK_TRANSFER,PENDING,Happy to support
3284,644,220,2020-11-02 14:18:49,2870569,CARD,PENDING,Supporting community development
3285,525,63,2023-05-16 04:31:23,1174651,BANK_TRANSFER,REFUNDED,For emergency relief
3286,866,292,2024-04-13 01:40:16,1402092,CASH,PENDING,Environmental conservation
3287,956,54,2021-05-11 19:03:17,40463,BANK_TRANSFER,RECEIVED,Honored to contribute
3288,801,138,2022-04-14 12:58:32,1923782,BANK_TRANSFER,PENDING,For emergency relief
3289,1055,197,2022-10-07 01:45:54,2626124,BANK_TRANSFER,RECEIVED,Youth programs support
3290,865,161,2022-06-11 23:38:32,2198153,CASH,RECEIVED,Youth programs support
3291,547,96,2020-03-15 00:42:20,128188,CASH,RECEIVED,Environmental conservation
3292,284,201,2023-12-15 07:15:38,537441,CASH,RECEIVED,Regular monthly donation
3293,508,239,2022-05-06 14:08:28,1621733,CASH,PENDING,Keep up the great work!
3294,443,21,2021-02-23 18:34:35,233098,BANK_TRANSFER,PENDING,Happy to support
3295,828,258,2023-01-22 14:17:02,1350356,CASH,PENDING,Corporate social responsibility
3296,438,222,2022-09-05 16:10:17,879725,CASH,RECEIVED,Happy to support
3297,158,60,2021-06-14 00:45:54,2512197,CASH,REFUNDED,For clean water initiative
3298,832,100,2023-12-24 23:22:19,129966,CASH,REFUNDED,In honor of International Day
3299,726,8,2020-02-28 17:52:58,1528416,CARD,REFUNDED,For the children's program
3300,1140,170,2021-11-28 15:04:56,2607177,CARD,RECEIVED,Regular monthly donation
3301,256,17,2023-02-13 09:40:00,2833545,CARD,RECEIVED,Happy to support
3302,447,232,2023-03-08 14:55:44,1087729,CASH,RECEIVED,For clean water initiative
3303,261,149,2023-06-14 19:59:54,1419763,CARD,RECEIVED,For healthcare services
3304,629,25,2022-12-01 01:17:32,1346746,BANK_TRANSFER,PENDING,Quarterly donation
3305,937,96,2021-06-05 03:26:30,293318,BANK_TRANSFER,PENDING,Tax-deductible contribution
3306,330,112,2020-09-14 00:59:22,1085099,CASH,RECEIVED,Happy to support
3307,208,163,2022-11-11 11:56:49,2754129,BANK_TRANSFER,RECEIVED,For the children's program
3308,1184,253,2023-07-17 21:30:41,575224,CASH,REFUNDED,Tax-deductible contribution
3309,262,259,2020-02-06 14:54:36,2468999,CARD,REFUNDED,For emergency relief
3310,746,187,2021-01-28 21:58:40,57833,CASH,PENDING,Tax-deductible contribution
3311,780,145,2021-06-13 12:36:09,2717446,CASH,PENDING,Regular monthly donation
3312,417,288,2022-10-19 10:42:34,2795909,CARD,RECEIVED,Supporting community development
3313,34,161,2020-09-18 07:46:40,2239668,CASH,PENDING,In support of your excellent work
3314,1060,185,2024-12-11 12:55:13,2909498,CASH,PENDING,In support of your excellent work
3315,489,118,2020-08-10 08:35:25,2521083,CARD,REFUNDED,Tax-deductible contribution
3316,474,226,2020-11-17 05:04:56,2066094,CASH,RECEIVED,For healthcare services
3317,890,289,2021-08-04 14:22:43,253523,BANK_TRANSFER,REFUNDED,Happy to support
3318,691,209,2022-06-25 10:54:24,2723651,CASH,REFUNDED,Supporting women's empowerment
3319,646,216,2020-04-06 14:22:49,2065944,CASH,RECEIVED,For emergency relief
3320,529,191,2023-03-09 12:46:44,2455427,BANK_TRANSFER,RECEIVED,Supporting community development
3321,187,73,2020-03-01 21:54:26,1528166,CARD,RECEIVED,For healthcare services
3322,874,80,2021-09-08 00:29:45,718643,CASH,RECEIVED,Regular monthly donation
3323,1080,185,2023-07-28 23:38:00,956279,CARD,REFUNDED,In memory of a loved one
3324,401,186,2020-08-11 04:04:32,1986430,CARD,PENDING,Keep up the great work!
3325,1121,125,2023-06-05 03:34:46,1482635,CARD,PENDING,Youth programs support
3326,837,42,2022-05-24 20:32:05,2567440,BANK_TRANSFER,REFUNDED,In honor of International Day
3327,472,173,2022-10-02 18:13:15,2627608,BANK_TRANSFER,PENDING,Corporate social responsibility
3328,435,129,2024-08-03 17:42:45,374292,BANK_TRANSFER,REFUNDED,In support of your excellent work
3329,1092,130,2021-02-02 09:36:01,1113052,CASH,RECEIVED,In memory of a loved one
3330,319,117,2020-11-22 22:02:41,2087526,CASH,RECEIVED,Tax-deductible contribution
3331,679,111,2021-12-27 22:38:22,1283597,BANK_TRANSFER,REFUNDED,In memory of a loved one
3332,251,209,2023-06-27 04:26:31,2232287,BANK_TRANSFER,RECEIVED,Environmental conservation
3333,794,207,2020-08-02 18:24:19,2225551,BANK_TRANSFER,REFUNDED,Tax-deductible contribution
3334,557,54,2020-03-11 08:42:46,358405,BANK_TRANSFER,RECEIVED,Quarterly donation
3335,764,259,2023-09-15 14:33:16,2198194,CASH,RECEIVED,In honor of International Day
3336,951,52,2022-05-23 05:47:39,644118,CASH,RECEIVED,Supporting community development
3337,1088,87,2020-02-18 21:35:17,2622789,BANK_TRANSFER,RECEIVED,Environmental conservation
3338,576,15,2021-07-28 07:17:24,2291576,BANK_TRANSFER,RECEIVED,Environmental conservation
3339,167,140,2022-07-02 05:48:53,1055697,CASH,REFUNDED,Corporate social responsibility
3340,978,195,2023-10-28 08:38:59,2971116,BANK_TRANSFER,REFUNDED,Keep up the great work!
3341,656,150,2023-01-17 03:24:25,2488776,BANK_TRANSFER,RECEIVED,In honor of International Day
3342,361,11,2022-04-28 00:26:44,1231992,BANK_TRANSFER,RECEIVED,For clean water initiative
3343,683,2,2024-09-03 12:31:13,2848479,CASH,REFUNDED,Tax-deductible contribution
3344,479,70,2021-01-03 04:14:21,1954294,BANK_TRANSFER,PENDING,Matching donation program
3345,111,128,2022-05-19 22:17:03,2896041,CASH,RECEIVED,In memory of a loved one
3346,795,10,2021-12-11 02:00:56,1233753,BANK_TRANSFER,PENDING,Supporting women's empowerment
3347,336,89,2024-04-18 10:53:04,979061,CARD,PENDING,Corporate social responsibility
3348,606,137,2021-05-02 12:52:04,617759,CARD,RECEIVED,For clean water initiative
3349,354,19,2024-05-03 15:48:45,174833,CASH,PENDING,For emergency relief
3350,289,140,2020-11-04 03:54:18,154787,BANK_TRANSFER,RECEIVED,Happy to support
3351,844,82,2022-08-25 11:52:00,2847854,BANK_TRANSFER,PENDING,Youth programs support
3352,900,286,2020-03-24 00:04:58,1534496,CARD,PENDING,Youth programs support
3353,1051,263,2021-05-23 02:59:42,846965,CARD,PENDING,For emergency relief
3354,1172,298,2024-03-17 00:43:07,1879018,CASH,RECEIVED,In support of your excellent work
3355,611,88,2021-09-20 11:04:14,2577899,CASH,REFUNDED,In memory of a loved one
3356,426,142,2023-11-18 07:57:09,2302577,CASH,PENDING,Corporate social responsibility
3357,358,273,2021-08-06 21:15:23,2370905,BANK_TRANSFER,PENDING,For emergency relief
3358,180,98,2024-04-13 03:22:13,2144299,CASH,REFUNDED,Quarterly donation
3359,370,132,2022-01-04 14:19:37,140954,CARD,RECEIVED,Supporting women's empowerment
3360,473,68,2020-09-21 09:16:51,1326926,CASH,RECEIVED,Supporting women's empowerment
3361,615,110,2023-02-10 20:16:37,378776,CASH,RECEIVED,Tax-deductible contribution
3362,314,71,2023-08-07 15:33:23,822581,CASH,REFUNDED,In honor of International Day
3363,356,238,2022-12-07 15:24:35,188090,CASH,RECEIVED,Regular monthly donation
3364,492,16,2022-12-25 10:33:58,293194,BANK_TRANSFER,REFUNDED,Supporting women's empowerment
3365,329,146,2021-03-05 03:43:36,2364245,CASH,REFUNDED,Supporting community development
3366,75,263,2020-10-01 18:13:32,1641067,CASH,PENDING,In memory of a loved one
3367,432,39,2020-03-08 06:54:05,167466,CASH,RECEIVED,For healthcare services
3368,1001,106,2022-07-18 09:30:43,1150787,BANK_TRANSFER,REFUNDED,In honor of International Day
3369,704,44,2024-11-21 20:56:55,1200205,CASH,REFUNDED,Youth programs support
3370,631,100,2022-07-04 08:11:35,1284636,CARD,RECEIVED,Matching donation program
3371,1154,72,2023-01-09 01:13:37,2532339,CASH,RECEIVED,Honored to contribute
3372,778,142,2020-06-10 06:31:55,328731,BANK_TRANSFER,REFUNDED,In memory of a loved one
3373,249,165,2023-10-02 13:18:57,2694268,CARD,PENDING,For emergency relief
3374,283,186,2020-07-23 10:07:42,703784,BANK_TRANSFER,PENDING,For healthcare services
3375,145,252,2023-09-19 21:35:45,2642791,BANK_TRANSFER,REFUNDED,Youth programs support
3376,1004,277,2022-02-08 06:34:03,786616,CARD,PENDING,Supporting community development
3377,961,77,2020-12-10 14:28:38,80568,CARD,PENDING,For the children's program
3378,794,215,2024-06-10 00:57:57,1570185,BANK_TRANSFER,REFUNDED,For emergency relief
3379,397,155,2023-08-24 10:45:11,1441368,CARD,PENDING,For clean water initiative
3380,349,137,2024-09-17 03:25:00,774504,BANK_TRANSFER,PENDING,Corporate social responsibility
3381,300,148,2020-02-09 05:58:53,561618,CASH,RECEIVED,Supporting community development
3382,157,300,2023-07-02 20:24:55,1939126,CASH,REFUNDED,Environmental conservation
3383,996,232,2023-01-22 06:47:36,860727,BANK_TRANSFER,REFUNDED,For emergency relief
3384,304,170,2023-12-06 12:18:51,2838684,BANK_TRANSFER,PENDING,Corporate social responsibility
3385,302,53,2022-12-10 17:17:53,2552684,BANK_TRANSFER,RECEIVED,For healthcare services
3386,792,151,2023-10-13 19:31:09,702991,CARD,REFUNDED,Matching donation program
3387,903,162,2024-10-04 23:08:09,359487,BANK_TRANSFER,RECEIVED,Happy to support
3388,735,232,2021-10-27 09:11:12,436212,BANK_TRANSFER,REFUNDED,For the children's program
3389,95,124,2023-12-10 13:33:24,2395686,CASH,RECEIVED,Tax-deductible contribution
3390,173,154,2020-02-26 02:58:09,2069044,CASH,RECEIVED,For clean water initiative
3391,926,262,2022-02-24 22:31:52,1707520,BANK_TRANSFER,RECEIVED,Annual contribution
3392,714,228,2023-08-27 21:36:21,1980306,BANK_TRANSFER,RECEIVED,For clean water initiative
3393,672,21,2022-07-03 22:36:50,1576468,BANK_TRANSFER,REFUNDED,Happy to support
3394,482,224,2021-10-04 18:20:51,2227817,CASH,PENDING,Happy to support
3395,1118,247,2023-09-11 21:31:30,1135853,CARD,PENDING,Quarterly donation
3396,628,254,2022-03-11 05:06:40,643239,CARD,RECEIVED,Annual contribution
3397,847,13,2022-12-23 09:27:39,2911793,BANK_TRANSFER,REFUNDED,For healthcare services
3398,983,209,2020-07-27 15:40:45,1094597,CARD,REFUNDED,Supporting community development
3399,322,7,2022-08-03 16:48:42,672774,CASH,REFUNDED,For emergency relief
3400,410,194,2023-05-01 14:41:14,2832647,CASH,RECEIVED,Matching donation program
3401,548,45,2024-11-04 05:00:42,1729972,CARD,RECEIVED,Keep up the great work!
3402,941,173,2022-04-25 13:56:18,634573,CARD,PENDING,For the children's program
3403,1055,74,2023-02-21 12:09:03,304717,CASH,RECEIVED,In memory of a loved one
3404,827,174,2024-07-25 12:27:16,2882838,BANK_TRANSFER,REFUNDED,Supporting community development
3405,314,126,2022-04-20 01:38:13,2938587,CARD,RECEIVED,Honored to contribute
3406,914,18,2021-08-01 21:22:16,2661222,CASH,PENDING,In memory of a loved one
3407,831,144,2024-11-01 13:22:48,2428937,CARD,RECEIVED,Keep up the great work!
3408,928,5,2022-03-12 17:49:04,2260825,CARD,RECEIVED,For the children's program
3409,162,154,2022-08-09 09:04:11,734740,CARD,REFUNDED,Supporting community development
3410,538,195,2021-01-09 00:21:23,1692301,CARD,PENDING,Annual contribution
3411,493,172,2024-08-16 23:47:15,2502061,CARD,REFUNDED,Annual contribution
3412,27,210,2024-11-05 23:43:01,2538932,BANK_TRANSFER,RECEIVED,Happy to support
3413,897,288,2021-06-13 14:17:11,2099184,CARD,PENDING,Quarterly donation
3414,8,148,2022-12-17 14:35:12,2370169,BANK_TRANSFER,REFUNDED,Supporting community development
3415,697,9,2021-02-21 08:45:07,1203726,CASH,RECEIVED,In support of your excellent work
3416,299,239,2024-10-19 13:55:11,1552549,BANK_TRANSFER,PENDING,Honored to contribute
3417,153,223,2020-12-05 05:49:44,962609,CASH,REFUNDED,For healthcare services
3418,16,80,2024-03-26 08:40:44,1420816,CARD,PENDING,For the children's program
3419,447,98,2024-03-19 23:46:41,2168134,CARD,PENDING,For the children's program
3420,371,93,2020-02-14 19:42:40,1862996,BANK_TRANSFER,RECEIVED,Tax-deductible contribution
3421,227,290,2022-03-21 13:34:46,2125295,CASH,PENDING,In support of your excellent work
3422,552,2,2023-07-04 07:02:41,503911,CARD,REFUNDED,Corporate social responsibility
